	from	to	weight
130	ANXA2	ANXA2P2	0.893673050025038
131	ANXA8	ANXA8L2	0.883637535758894
132	AOAH	DOCK2	0.774072858927204
133	AOAH	hsa-mir-142.MIMAT0000433	0.38059407251357
134	AOAH	hsa-mir-146a.MIMAT0000449	0.364930669475575
135	AOAH	hsa-mir-150.MIMAT0000451	0.416996195311196
136	AOAH	hsa-mir-155.MIMAT0000646	0.384859238026167
137	AOAH	IL10RA	0.814573224430592
138	APOBEC3D	hsa-mir-150.MIMAT0000451	0.398454812844998
139	APOBEC3G	hsa-mir-142.MIMAT0000433	0.411533790356467
140	APOBEC3G	hsa-mir-150.MIMAT0000451	0.379029890694341
141	APOL3	hsa-mir-150.MIMAT0000451	0.39837854639015
142	AQP1	hsa-mir-218.MIMAT0000275	0.389127281518192
143	AQP7	CIDEC	0.799656657054215
144	AQP7	FABP4	0.786931671012416
145	AQP7	PLIN1	0.797108206270542
146	AQP7	TUSC5	0.80969936626893
147	ARHGAP15	hsa-mir-150.MIMAT0000451	0.416145752390162
148	ARHGAP15	hsa-mir-155.MIMAT0000646	0.390743266967128
149	ARHGAP25	ARHGAP9	0.80133164108143
150	ARHGAP25	BIN2	0.806211255201948
151	ARHGAP25	CD37	0.830345990686859
152	ARHGAP25	CD4	0.791208348442725
153	ARHGAP25	CD48	0.794706532437706
154	ARHGAP25	CD53	0.788376416685374
155	ARHGAP25	FAM78A	0.782416121289565
156	ARHGAP25	HCLS1	0.803311690928033
157	ARHGAP25	hsa-mir-146a.MIMAT0000449	0.402622127057036
158	ARHGAP25	IKZF1	0.799859554603904
159	ARHGAP25	IL10RA	0.8226560296547
160	ARHGAP25	LCP2	0.808756828006193
161	ARHGAP25	MYO1F	0.777563847973615
162	ARHGAP25	NCKAP1L	0.774251293651753
163	ARHGAP25	PTPN7	0.800761801154645
164	ARHGAP25	SASH3	0.873793407124726
165	ARHGAP25	TMC8	0.812469421468575
166	ARHGAP25	WAS	0.820329183286998
167	ARHGAP30	hsa-mir-142.MIMAT0000433	0.389731657198114
168	ARHGAP30	hsa-mir-150.MIMAT0000451	0.38804947822233
169	ARHGAP6	hsa-mir-218.MIMAT0000275	0.379428490845147
170	ARHGAP9	CARD11	0.818894510542039
171	ARHGAP9	CD37	0.795659143628441
172	ARHGAP9	CD4	0.846416627813944
173	ARHGAP9	CD53	0.792240104067736
174	ARHGAP9	CORO1A	0.810356984568274
175	ARHGAP9	DOCK2	0.789169300017843
176	ARHGAP9	FMNL1	0.808168281213126
177	ARHGAP9	HCLS1	0.838028756770447
178	ARHGAP9	hsa-mir-146a.MIMAT0000449	0.421763568234014
179	ARHGAP9	hsa-mir-155.MIMAT0000646	0.463587804274375
180	ARHGAP9	hsa-mir-223.MIMAT0000280	0.368208688044298
181	ARHGAP9	IKZF1	0.792820016922519
182	ARHGAP9	IL10RA	0.858330023656991
183	ARHGAP9	IL12RB1	0.799839408747906
184	ARHGAP9	LCP2	0.799907041264469
185	ARHGAP9	MYO1F	0.82542752384406
186	ARHGAP9	NCKAP1L	0.811735536714383
187	ARHGAP9	PTPN7	0.840230411033022
188	ARHGAP9	RASAL3	0.781994497303333
189	ARHGAP9	SASH3	0.871994669982099
190	ARHGAP9	SNX20	0.774523262707718
191	ARHGAP9	SPN	0.795110888547369
192	ARHGAP9	TBC1D10C	0.788016669256848
193	ARHGAP9	TMC8	0.824309428836203
194	ARHGAP9	WAS	0.844435138977627
195	ARHGEF15	CDH5	0.777399803146207
196	ARHGEF15	CLEC14A	0.808877703142178
197	ARHGEF15	hsa-mir-218.MIMAT0000275	0.388076819026898
198	ARHGEF15	TIE1	0.780661992828075
199	ASB2	hsa-mir-150.MIMAT0000451	0.364909084629863
200	ASPA	hsa-mir-139.MIMAT0004552	0.364392487322501
201	ASPM	CENPF	0.786318661394208
202	ASPM	KIF14	0.78155848341996
203	ASPN	hsa-mir-134.MIMAT0000447	0.38286767626185
204	ASPN	hsa-mir-152.MIMAT0000438	0.439264561136917
205	ASPN	hsa-mir-199a.MIMAT0000231	0.475426372652288
206	ASPN	hsa-mir-199a.MIMAT0000232	0.405195040665849
207	ASPN	hsa-mir-199b.MIMAT0004563	0.404704345173341
208	ASPN	hsa-mir-214.MIMAT0004564	0.480359229392228
209	ASPN	hsa-mir-409.MIMAT0001639	0.390839679277973
210	B3GAT1	hsa-mir-146a.MIMAT0000449	0.37686133319519
211	BANK1	hsa-mir-146a.MIMAT0000449	0.377291591119707
212	BANK1	hsa-mir-150.MIMAT0000451	0.439917862467119
213	BCL11B	hsa-mir-142.MIMAT0000433	0.417328601935153
214	BCL11B	hsa-mir-150.MIMAT0000451	0.476417836565304
215	BCL6B	ESAM	0.797509684400776
216	BGN	hsa-mir-152.MIMAT0000438	0.407314672514721
217	BGN	hsa-mir-199a.MIMAT0000232	0.420212337322213
218	BGN	hsa-mir-199b.MIMAT0004563	0.418766152659541
219	BGN	hsa-mir-214.MIMAT0004564	0.393353594308508
220	BICC1	hsa-mir-337.MIMAT0000754	0.37830320088872
221	BIN2	CD53	0.774328999096314
222	BIN2	FYB	0.774672917637985
223	BIN2	hsa-mir-142.MIMAT0000433	0.380486148285012
224	BIN2	hsa-mir-150.MIMAT0000451	0.379228471274887
225	BIN2	hsa-mir-155.MIMAT0000646	0.417960318419644
226	BIN2	LCP2	0.794464782165737
227	BIN2	SASH3	0.806142183695671
228	BIN2	TRAF3IP3	0.782760039831235
229	BIRC3	hsa-mir-146a.MIMAT0000449	0.406821099042784
230	BIRC3	hsa-mir-150.MIMAT0000451	0.414593082488646
231	BIRC3	hsa-mir-223.MIMAT0000280	0.372452268711183
232	BIRC5	EPR1	0.779276245733395
233	BLK	hsa-mir-150.MIMAT0000451	0.597380750922392
234	BLK	MS4A1	0.774130418515768
235	BMP1	hsa-mir-199a.MIMAT0000232	0.39845912981414
236	BMP1	hsa-mir-199b.MIMAT0004563	0.397785682627941
237	BMX	hsa-mir-139.MIMAT0000250	0.381420052609464
238	BMX	hsa-mir-218.MIMAT0000275	0.406425376871406
239	BNC2	hsa-mir-134.MIMAT0000447	0.439818572176846
240	BNC2	hsa-mir-199a.MIMAT0000231	0.441837474745731
241	BNC2	hsa-mir-199b.MIMAT0000263	0.464769214829652
242	BNC2	hsa-mir-214.MIMAT0004564	0.399860705795675
243	BNC2	hsa-mir-337.MIMAT0000754	0.434177732497568
244	BNC2	hsa-mir-379.MIMAT0000733	0.381889163256261
245	BNC2	hsa-mir-382.MIMAT0000737	0.453804113208199
246	BNC2	hsa-mir-493.MIMAT0002813	0.374013572550983
247	BNC2	hsa-mir-758.MIMAT0003879	0.363321878975209
248	BTK	CD4	0.816960508366286
249	BTK	CD53	0.848411067557689
250	BTK	EVI2B	0.794247494718908
251	BTK	hsa-mir-155.MIMAT0000646	0.396245963633852
252	BTK	LCP2	0.809588564060944
253	BTK	NCKAP1L	0.806772461190447
254	BTLA	CD2	0.794325200163469
255	BTLA	CD247	0.845744619617459
256	BTLA	CD3D	0.782315392009578
257	BTLA	CD3E	0.806034259467113
258	BTLA	CD3G	0.794408661566887
259	BTLA	CD40LG	0.783859427972809
260	BTLA	CD5	0.783657969412835
261	BTLA	CD96	0.814908509033977
262	BTLA	FCRL3	0.784660945243563
263	BTLA	GPR171	0.851395532224736
264	BTLA	GVIN1	0.786556094697035
265	BTLA	hsa-mir-142.MIMAT0000433	0.577980291596876
266	BTLA	hsa-mir-146a.MIMAT0000449	0.471256180460822
267	BTLA	hsa-mir-150.MIMAT0000451	0.719258862737649
268	BTLA	hsa-mir-150.MIMAT0004610	0.577565862559214
269	BTLA	hsa-mir-223.MIMAT0000280	0.378944990301209
270	BTLA	hsa-mir-223.MIMAT0004570	0.387675340896663
271	BTLA	IL2RG	0.77709905429596
272	BTLA	ITK	0.837602815815072
273	BTLA	LCK	0.818141918921564
274	BTLA	LY9	0.789436952104666
275	BTLA	PRKCB	0.8079207749823
276	BTLA	PYHIN1	0.803890164793102
277	BTLA	SH2D1A	0.836504866663213
278	BTLA	SLA2	0.779713698606482
279	BTLA	SLAMF1	0.826673688936472
280	BTLA	SLAMF6	0.806204060253377
281	BTLA	TBX21	0.803164913977195
282	BTLA	TRAT1	0.814509908883171
283	BTLA	ZNF831	0.862010959345663
284	BUB1	CCNA2	0.776342145706343
285	BUB1	CKAP2L	0.862803842678132
286	BUB1	NCAPH	0.815230842729936
287	BUB1B	NUSAP1	0.849412604398704
288	BUB1B	OIP5	0.7871647873461
289	BUB1B	RAD51	0.778152394766682
290	C10orf128	hsa-mir-150.MIMAT0000451	0.393025504653693
291	C10orf128	hsa-mir-223.MIMAT0000280	0.369939792670362
292	C10orf54	hsa-mir-223.MIMAT0000280	0.42309175574013
293	C10orf72	hsa-mir-134.MIMAT0000447	0.473594538746237
294	C10orf72	hsa-mir-199a.MIMAT0000231	0.426539575095117
295	C10orf72	hsa-mir-199b.MIMAT0000263	0.425025757915882
296	C10orf72	hsa-mir-337.MIMAT0000754	0.455814381838799
297	C10orf72	hsa-mir-379.MIMAT0000733	0.378401052189279
298	C10orf72	hsa-mir-382.MIMAT0000737	0.414145556687561
299	C10orf72	hsa-mir-758.MIMAT0003879	0.396230134746997
300	C14orf180	CIDEA	0.792693385827678
301	C14orf180	TUSC5	0.826699590751325
302	C14orf37	CDH11	0.801712973355666
303	C14orf37	COL1A2	0.800387663828979
304	C14orf37	COL3A1	0.824672054244156
305	C14orf37	COL5A2	0.810341155681419
306	C14orf37	COL6A3	0.785125738921218
307	C14orf37	FBN1	0.837163923952272
308	C14orf37	hsa-mir-134.MIMAT0000447	0.477803583659984
309	C14orf37	hsa-mir-199a.MIMAT0000231	0.430904030897987
310	C14orf37	hsa-mir-199b.MIMAT0000263	0.405868487852049
311	C14orf37	hsa-mir-214.MIMAT0004564	0.476017797424784
312	C14orf37	hsa-mir-337.MIMAT0000754	0.413355551334519
313	C14orf37	hsa-mir-382.MIMAT0000737	0.379760897469105
314	C14orf37	hsa-mir-758.MIMAT0003879	0.406916072363915
315	C14orf37	MXRA5	0.777438655868488
316	C14orf37	SPARC	0.784934353289243
317	C14orf37	VCAN	0.804897457592973
318	C16orf54	CD3E	0.789402416351528
319	C16orf54	CD5	0.777028543799969
320	C16orf54	hsa-mir-146a.MIMAT0000449	0.363763648817438
321	C16orf54	hsa-mir-155.MIMAT0000646	0.400358596236754
322	C16orf54	hsa-mir-223.MIMAT0000280	0.380653071091848
323	C16orf54	IKZF1	0.777717819873023
324	C16orf54	LY9	0.785855306706268
325	C1orf226	NOS1AP	0.855453483218502
326	C1QA	C1QB	0.877739116920792
327	C1QA	C1QC	0.889397811584443
328	C1QB	C1QC	0.932278266074954
329	C1QTNF3	hsa-mir-134.MIMAT0000447	0.385260716156401
330	C1QTNF3	hsa-mir-152.MIMAT0000438	0.442928228949019
331	C1QTNF3	hsa-mir-199a.MIMAT0000231	0.403538763504919
332	C1QTNF3	hsa-mir-199a.MIMAT0000232	0.406976509931907
333	C1QTNF3	hsa-mir-199b.MIMAT0004563	0.406428254850834
334	C1QTNF3	hsa-mir-214.MIMAT0004564	0.416938635722632
335	C1QTNF6	hsa-mir-134.MIMAT0000447	0.404648224574491
336	C1QTNF6	hsa-mir-214.MIMAT0004564	0.376228177720986
337	C1QTNF7	hsa-mir-199a.MIMAT0000231	0.370790235591396
338	C1R	C1S	0.823753978806559
339	C20orf103	hsa-mir-134.MIMAT0000447	0.36310459152838
340	C20orf103	hsa-mir-199a.MIMAT0000231	0.415190263219998
341	C20orf103	hsa-mir-199b.MIMAT0000263	0.432517138367495
342	C20orf103	hsa-mir-214.MIMAT0004564	0.385764362556336
343	C20orf103	hsa-mir-337.MIMAT0000754	0.390173427040344
344	C21orf34	hsa-let-7c.MIMAT0000064	0.489850805546442
345	C21orf34	hsa-mir-125b-2.MIMAT0004603	0.456212981989605
346	C21orf34	hsa-mir-125b.MIMAT0000423	0.392507468356616
347	C21orf34	hsa-mir-99a.MIMAT0000097	0.46788031059154
348	C21orf34	hsa-mir-99a.MIMAT0004511	0.369113812574468
349	C2orf40	hsa-let-7c.MIMAT0000064	0.416249359649577
350	C2orf40	hsa-mir-218.MIMAT0000275	0.37260192364145
351	C2orf40	hsa-mir-99a.MIMAT0000097	0.388096964882895
352	C2orf89	hsa-mir-150.MIMAT0000451	0.454896306401202
353	C2orf89	hsa-mir-150.MIMAT0004610	0.389027991227919
354	C5orf20	hsa-mir-146a.MIMAT0000449	0.404428059148233
355	C5orf20	hsa-mir-150.MIMAT0000451	0.643729170623888
356	C5orf20	hsa-mir-150.MIMAT0004610	0.524875815187673
357	C5orf20	hsa-mir-155.MIMAT0000646	0.423742179090904
358	C5orf20	hsa-mir-223.MIMAT0000280	0.368771333022512
359	C5orf20	TBX21	0.778922254263726
360	C5orf23	NPR3	0.876161984194137
361	C6orf155	hsa-mir-30a.MIMAT0000087	0.567615248686202
362	C6orf155	hsa-mir-30a.MIMAT0000088	0.542843040757945
363	C6orf155	hsa-mir-30c-2.MIMAT0004550	0.536474072283331
364	C7	hsa-mir-204.MIMAT0000265	0.452015448993571
365	C7	hsa-mir-218.MIMAT0000275	0.377087254580304
366	C8orf80	hsa-mir-142.MIMAT0000433	0.403967582439721
367	C8orf80	hsa-mir-150.MIMAT0000451	0.389773387899823
368	C8orf80	hsa-mir-223.MIMAT0000280	0.367948230906046
369	C9orf3	hsa-mir-27b.MIMAT0000419	0.505915686714671
370	C9orf3	hsa-mir-27b.MIMAT0004588	0.45597267070735
371	CADM3	hsa-mir-150.MIMAT0000451	0.40543391295839
372	CARD11	CORO1A	0.791429952858697
373	CARD11	HCLS1	0.804176523746208
374	CARD11	hsa-mir-142.MIMAT0000433	0.39238947120006
375	CARD11	hsa-mir-150.MIMAT0000451	0.386138499882003
376	CARD11	MYO1F	0.812214720289179
377	CARD11	SASH3	0.82143864435657
378	CASP1	hsa-mir-155.MIMAT0000646	0.366409950901671
379	CASQ2	hsa-mir-139.MIMAT0004552	0.367133762727864
380	CASQ2	hsa-mir-1.MIMAT0000416	0.423370919744666
381	CASQ2	hsa-mir-218.MIMAT0000275	0.426589939735111
382	CAV1	hsa-let-7c.MIMAT0000064	0.396081918806444
383	CAV1	hsa-mir-99a.MIMAT0000097	0.373134349835667
384	CCDC152	SEPP1	0.800504221995821
385	CCDC69	hsa-mir-150.MIMAT0000451	0.421452746455768
386	CCDC80	hsa-mir-134.MIMAT0000447	0.365313440739526
387	CCDC80	hsa-mir-337.MIMAT0000754	0.386640707292224
388	CCDC80	hsa-mir-379.MIMAT0000733	0.365811331180605
389	CCL13	hsa-mir-511.MIMAT0002808	0.41815889900019
390	CCL14	hsa-mir-139.MIMAT0000250	0.369303759216729
391	CCL19	hsa-mir-146a.MIMAT0000449	0.368250418746007
392	CCL19	hsa-mir-150.MIMAT0000451	0.70682167463867
393	CCL21	hsa-mir-150.MIMAT0000451	0.413603057565345
394	CCL5	CCR5	0.780696528581214
395	CCL5	CD2	0.850841521184807
396	CCL5	CD247	0.813135673706204
397	CCL5	CD27	0.783911231602517
398	CCL5	CD3D	0.833272895765341
399	CCL5	CD3E	0.849762278899231
400	CCL5	CD48	0.780985765513748
401	CCL5	CD8A	0.784164493792198
402	CCL5	CD8B	0.828154409352282
403	CCL5	CXCR3	0.807438713428076
404	CCL5	GZMA	0.847609550286935
405	CCL5	hsa-mir-142.MIMAT0000433	0.595923054342008
406	CCL5	hsa-mir-146a.MIMAT0000449	0.457762773911692
407	CCL5	hsa-mir-155.MIMAT0000646	0.498507767666477
408	CCL5	IL2RG	0.859366096251144
409	CCL5	LCK	0.800061013163878
410	CCL5	NKG7	0.87347539039791
411	CCL5	PDCD1	0.808873386173036
412	CCL5	PRF1	0.830892806778217
413	CCL5	PTPN7	0.7760011051441
414	CCL5	PYHIN1	0.792247299016307
415	CCL5	SH2D1A	0.805346422383773
416	CCL5	SLA2	0.796408857269488
417	CCL5	SLAMF1	0.784921402381816
418	CCL5	SLAMF6	0.784776064420692
419	CCL5	TBX21	0.802711632217253
420	CCNA2	CENPE	0.794818773635406
421	CCNA2	CKAP2L	0.818019604795865
422	CCNA2	MAD2L1	0.816370522583505
423	CCNA2	NCAPG	0.810505200508827
424	CCNA2	TPX2	0.781926864786771
425	CCNO	hsa-mir-449a.MIMAT0001541	0.372804821191138
426	CCR2	hsa-mir-142.MIMAT0000433	0.442451923353652
427	CCR2	hsa-mir-146a.MIMAT0000449	0.368695066567664
428	CCR2	hsa-mir-150.MIMAT0000451	0.536957572827269
429	CCR2	hsa-mir-155.MIMAT0000646	0.434265510870128
430	CCR2	hsa-mir-223.MIMAT0000280	0.449747601204147
431	CCR4	ZNF831	0.78790155007972
432	CCR5	CD2	0.817310182866813
433	CCR5	CXCR6	0.818215307396983
434	CCR5	GBP5	0.786674091853591
435	CCR5	hsa-mir-146a.MIMAT0000449	0.422401040677361
436	CCR5	hsa-mir-155.MIMAT0000646	0.574549740118458
437	CCR5	hsa-mir-223.MIMAT0000280	0.371919842516966
438	CCR5	IKZF1	0.772661210017671
439	CCR5	IL10RA	0.80755239361549
440	CCR5	IL12RB1	0.795539707482171
441	CCR5	IL2RG	0.827873806358032
442	CCR5	PLEK	0.809718073135213
443	CCR5	PRF1	0.772989299672486
444	CCR5	PTPN7	0.85673706204348
445	CCR5	PTPRC	0.814820730661417
446	CCR5	SASH3	0.827824880707753
447	CCR5	SH2D1A	0.780974253596035
448	CCR5	SLAMF1	0.792117789942037
449	CCR5	SLAMF6	0.77474486712369
450	CCR5	SNX20	0.835674569598176
451	CCR5	TBC1D10C	0.775175125048206
452	CCR5	TBX21	0.807962505684009
453	CCR5	TIGIT	0.781623237957095
454	CCR7	hsa-mir-142.MIMAT0000433	0.569157845659719
455	CCR7	hsa-mir-150.MIMAT0000451	0.689743744711713
456	CCR7	hsa-mir-150.MIMAT0004610	0.593577501108022
457	CCR7	hsa-mir-223.MIMAT0004570	0.370764333776542
458	CD19	hsa-mir-142.MIMAT0000433	0.468042916429233
459	CD19	hsa-mir-142.MIMAT0000434	0.369675018562967
460	CD19	hsa-mir-146a.MIMAT0000449	0.395394081723104
461	CD19	hsa-mir-150.MIMAT0000451	0.522576309624539
462	CD1C	hsa-mir-150.MIMAT0000451	0.445814842315507
463	CD1C	hsa-mir-223.MIMAT0000280	0.365984009946297
464	CD1D	hsa-mir-150.MIMAT0000451	0.408727760413969
465	CD1D	hsa-mir-223.MIMAT0000280	0.449616653140163
466	CD1E	hsa-mir-150.MIMAT0000451	0.434325948438121
467	CD2	CD247	0.887646561102381
468	CD2	CD27	0.868818819683077
469	CD2	CD3D	0.945053616756747
470	CD2	CD3E	0.944158565154576
471	CD2	CD3G	0.865530728186355
472	CD2	CD40LG	0.78986289306004
473	CD2	CD48	0.823343866738041
474	CD2	CD5	0.881451710383174
475	CD2	CD52	0.805333471476346
476	CD2	CD6	0.801723046283665
477	CD2	CD8A	0.812255012001174
478	CD2	CD8B	0.775814036481267
479	CD2	CD96	0.870277955253176
480	CD2	CXCR3	0.924891931872471
481	CD2	CXCR6	0.823723760022563
482	CD2	FASLG	0.81894055821289
483	CD2	GPR171	0.806316301451077
484	CD2	GZMA	0.875226640879971
485	CD2	hsa-mir-142.MIMAT0000433	0.602335192508044
486	CD2	hsa-mir-150.MIMAT0000451	0.678381481929167
487	CD2	hsa-mir-155.MIMAT0000646	0.519596161926635
488	CD2	IKZF1	0.781515313728538
489	CD2	IL2RB	0.810810266328216
490	CD2	IL2RG	0.910804222571417
491	CD2	ITK	0.880575365647286
492	CD2	KLRK1	0.797593145804194
493	CD2	LAT	0.798944357145735
494	CD2	LCK	0.894530687894643
495	CD2	LY9	0.833008121657946
496	CD2	MAP4K1	0.774255610620895
497	CD2	NKG7	0.863696016300876
498	CD2	PRF1	0.820966655730345
499	CD2	PRKCQ	0.806441493556204
500	CD2	PTPN7	0.851496261504723
501	CD2	PTPRCAP	0.799469588391382
502	CD2	PYHIN1	0.874586290457196
503	CD2	S1PR4	0.799374615070251
504	CD2	SAMD3	0.806028503508257
505	CD2	SASH3	0.78012668865443
506	CD2	SCML4	0.845107147174112
507	CD2	SH2D1A	0.896989921316042
508	CD2	SIRPG	0.890574905170578
509	CD2	SIT1	0.856682380434345
510	CD2	SLA2	0.87047221886458
511	CD2	SLAMF1	0.863412535327198
512	CD2	SLAMF6	0.874302809483518
513	CD2	SNX20	0.777878986721003
514	CD2	SPOCK2	0.803747704811406
515	CD2	TBC1D10C	0.835327773077078
