from	to	weight
ABCB1	hsa-mir-210.MIMAT0000267	0.336880442978594
ABCB1	hsa-mir-218-1.MIMAT0004565	0.285548801897164
ABCB1	hsa-mir-218.MIMAT0000275	0.440048810531102
ABCB1	hsa-mir-223.MIMAT0000280	0.288377855675088
ABCB1	hsa-mir-223.MIMAT0004570	0.242482717733534
ABCB1	hsa-mir-542.MIMAT0003389	0.217195351487628
ABCB1	hsa-mir-99a.MIMAT0000097	0.377690191270513
ABCB1	ITM2A	0.764362556336447
ABCB1	SELP	0.653950314563151
ABCB4	hsa-mir-127.MIMAT0004604	0.214265568429717
ABCB5	hsa-let-7c.MIMAT0000064	0.213521610747526
ABCB5	hsa-mir-139.MIMAT0000250	0.259278605676527
ABCB5	hsa-mir-139.MIMAT0004552	0.260606793182642
ABCB5	hsa-mir-140.MIMAT0004597	0.21935383605878
ABCB5	hsa-mir-204.MIMAT0000265	0.233702002498086
ABCB5	hsa-mir-99a.MIMAT0000097	0.24067822463205
ABCC11	ABCC12	0.701045569926266
ABCC8	hsa-mir-342.MIMAT0004694	0.215121767309607
ABCC8	hsa-mir-584.MIMAT0003249	0.223447761795399
ABCC9	AVPR1A	0.650724099624136
ABCC9	HEG1	0.61814968946602
ABCC9	hsa-mir-10b.MIMAT0000254	0.236336792664606
ABCC9	hsa-mir-10b.MIMAT0004556	0.271976250913758
ABCC9	hsa-mir-199a.MIMAT0000231	0.288373538705945
ABCC9	hsa-mir-199b.MIMAT0000263	0.356957227469738
ABCC9	hsa-mir-337.MIMAT0000754	0.363916181727133
ABCC9	hsa-mir-376c.MIMAT0000720	0.241134384371421
ABCC9	hsa-mir-377.MIMAT0004689	0.272841083731933
ABCC9	hsa-mir-381.MIMAT0000736	0.239391767827644
ABCC9	hsa-mir-410.MIMAT0002171	0.224968773923204
ABCC9	hsa-mir-411.MIMAT0003329	0.261408310453397
ABCC9	hsa-mir-431.MIMAT0004757	0.288598021101345
ABCC9	hsa-mir-432.MIMAT0002814	0.260670108730063
ABCC9	hsa-mir-495.MIMAT0002817	0.271648161258943
ABCC9	hsa-mir-655.MIMAT0003331	0.22592858006251
ABCC9	hsa-mir-758.MIMAT0003879	0.319523349047101
ABCC9	hsa-mir-889.MIMAT0004921	0.232851559577052
ABCC9	hsa-mir-99a.MIMAT0000097	0.228161892098795
ABCC9	ZEB1	0.631034403366085
ABCD2	CD3G	0.624625143179477
ABCD2	CD96	0.632768385971577
ABCD2	GRAP2	0.666686812522664
ABCD2	GVIN1	0.618834648569932
ABCD2	hsa-mir-125b-2.MIMAT0004603	0.219723656415304
ABCD2	hsa-mir-193b.MIMAT0002819	0.215933357508361
ABCD2	hsa-mir-204.MIMAT0000265	0.248047290957964
ABCD2	hsa-mir-378c.MIMAT0016847	0.223873702750773
ABCD2	hsa-mir-511.MIMAT0002808	0.254082413818906
ABCD2	hsa-mir-99a.MIMAT0000097	0.235823073336672
ABCE1	NAA15	0.692846206535316
ABCG2	hsa-let-7c.MIMAT0000064	0.289000938221294
ABCG2	hsa-mir-10b.MIMAT0004556	0.226481152112725
ABCG2	hsa-mir-195.MIMAT0000461	0.287536046692338
ABCG2	hsa-mir-204.MIMAT0000265	0.213489952973816
ABCG2	hsa-mir-218.MIMAT0000275	0.296119620336954
ABCG2	hsa-mir-411.MIMAT0003329	0.236496520522871
ABCG2	hsa-mir-99a.MIMAT0000097	0.279802915968757
ABHD15	hsa-mir-106b.MIMAT0000680	0.259351994151946
ABHD4	hsa-mir-127.MIMAT0004604	0.218808458957135
ABHD4	hsa-mir-152.MIMAT0000438	0.29433959006061
ABHD4	hsa-mir-196b.MIMAT0001080	0.220925212826579
ABHD4	hsa-mir-214.MIMAT0004564	0.214836847346215
ABHD4	hsa-mir-370.MIMAT0000722	0.214094328653739
ABHD8	hsa-mir-181c.MIMAT0000258	0.290510438431386
ABI3	AIF1	0.690666137118452
ABI3	ARHGAP25	0.621325539765042
ABI3	FAM78A	0.623076790247103
ABI3	GMFG	0.669187776645773
ABI3	GNGT2	0.72383053305935
ABI3	HCLS1	0.694798915577351
ABI3	LST1	0.698855427581404
ABI3	LYL1	0.645807071771051
ABI3	MYO1F	0.696347268509725
ABI3	PRAM1	0.678174267410337
ABI3	RASAL3	0.64157212504245
ABI3	SPI1	0.658865903426522
ABI3	TNFAIP8L2	0.647126625338882
ABI3	WAS	0.663921074292161
ABI3BP	ANK2	0.630647315132991
ABI3BP	FREM1	0.682071051556123
ABI3BP	hsa-mir-125b-2.MIMAT0004603	0.262887591879493
ABI3BP	hsa-mir-139.MIMAT0004552	0.247136410468938
ABI3BP	hsa-mir-141.MIMAT0000432	0.241960364467315
ABI3BP	hsa-mir-210.MIMAT0000267	0.278417168874077
ABI3BP	hsa-mir-218.MIMAT0000275	0.293617217224131
ABI3BP	hsa-mir-411.MIMAT0003329	0.213359004909833
ABI3BP	IGF1	0.650436301681316
ABI3BP	ITM2A	0.636004673838591
ABL1	hsa-mir-29b.MIMAT0000100	0.213183448164713
ABLIM2	hsa-mir-95.MIMAT0000094	0.510511819861512
ABLIM3	hsa-mir-188.MIMAT0004613	0.226766072076117
ABLIM3	hsa-mir-18a.MIMAT0000072	0.214544732434253
ABT1	hsa-let-7b.MIMAT0000063	0.220159670298677
ACACB	hsa-mir-1234.MIMAT0005589	0.214446881133694
ACACB	hsa-mir-139.MIMAT0000250	0.26961918576206
ACACB	hsa-mir-139.MIMAT0004552	0.23457690824426
ACACB	hsa-mir-140.MIMAT0004597	0.231775195270904
ACADSB	hsa-let-7a.MIMAT0000062	0.237138309935361
ACADSB	hsa-mir-10a.MIMAT0000253	0.286248150898217
ACADSB	hsa-mir-190b.MIMAT0004929	0.273268463677022
ACADSB	hsa-mir-197.MIMAT0000227	0.216527660260284
ACADSB	hsa-mir-224.MIMAT0000281	0.213353248950977
ACADSB	hsa-mir-452.MIMAT0001636	0.254509793763994
ACADSB	hsa-mir-505.MIMAT0002876	0.22426222997358
ACADSB	hsa-mir-942.MIMAT0004985	0.218165230554932
ACAP1	AKNA	0.682784790454318
ACAP1	AMICA1	0.732926387042185
ACAP1	ARHGAP30	0.670894418446697
ACAP1	BTLA	0.778287659799808
ACAP1	C5orf20	0.755183240950194
ACAP1	CARD11	0.685228194988862
ACAP1	CCL5	0.759947735893584
ACAP1	CCR2	0.657904658297503
ACAP1	CCR5	0.795351199829624
ACAP1	CCR7	0.680941444630554
ACAP1	CD2	0.843430724157184
ACAP1	CD244	0.633840433308583
ACAP1	CD247	0.881438759475747
ACAP1	CD27	0.804565050969016
ACAP1	CD3D	0.868841843518503
ACAP1	CD3E	0.852601405605153
ACAP1	CD3G	0.778463216544928
ACAP1	CD40LG	0.770954568216746
ACAP1	CD5	0.834890320203991
ACAP1	CD52	0.74183948933133
ACAP1	CD6	0.809228816632419
ACAP1	CD7	0.771095589208728
ACAP1	CIITA	0.663935464189302
ACAP1	CORO1A	0.754118388561759
ACAP1	CSF2RB	0.678805983894827
ACAP1	CST7	0.618536777699113
ACAP1	CTSW	0.721605854961349
ACAP1	CXCR3	0.815046652046531
ACAP1	CXCR6	0.766506651010459
ACAP1	CYTIP	0.658016899495202
ACAP1	DOK2	0.698025130516367
ACAP1	FCRL3	0.699972083599546
ACAP1	GBP4	0.616287636775972
ACAP1	GFI1	0.717897578468109
ACAP1	GIMAP5	0.651863779477704
ACAP1	GPR171	0.738463619462048
ACAP1	GPR55	0.653498471792924
ACAP1	GZMB	0.722080721567002
ACAP1	GZMM	0.756180460822066
ACAP1	HCST	0.69775603943983
ACAP1	hsa-mir-142.MIMAT0000433	0.560038967841458
ACAP1	hsa-mir-146a.MIMAT0000449	0.461908503278019
ACAP1	hsa-mir-223.MIMAT0000280	0.394832875734604
ACAP1	hsa-mir-223.MIMAT0004570	0.367912256163193
ACAP1	IKZF1	0.736299378932039
ACAP1	IL12RB1	0.731842827787467
ACAP1	IL18BP	0.656870024693064
ACAP1	IL18RAP	0.670700154835293
ACAP1	IL2RB	0.779240270990543
ACAP1	IL2RG	0.854867814404863
ACAP1	IRF8	0.671114583872954
ACAP1	ITGB7	0.650480910362453
ACAP1	ITK	0.7945324146823
ACAP1	JAK3	0.733523567773538
ACAP1	KIAA0748	0.732362303074258
ACAP1	LAMP3	0.625016548381712
ACAP1	LAT	0.813488226186159
ACAP1	LCK	0.878937795352639
ACAP1	LIMD2	0.681151537128813
ACAP1	LTB	0.775683088417284
ACAP1	LY9	0.764648915289554
ACAP1	MAL	0.616894890435323
ACAP1	MAP4K1	0.845461138643781
ACAP1	MYO1G	0.74959996085948
ACAP1	NKG7	0.770378972331106
ACAP1	NLRC3	0.637253716910432
ACAP1	PDCD1	0.769689696258051
ACAP1	PIK3CD	0.663764224413324
ACAP1	PLA2G2D	0.684622380319226
ACAP1	PLAC8	0.637950187932057
ACAP1	PRF1	0.816645369618898
ACAP1	PRKCB	0.763231510421164
ACAP1	PRKCQ	0.752167118509437
ACAP1	PSTPIP1	0.719824385695291
ACAP1	PTPN7	0.826077947194834
ACAP1	PTPRCAP	0.862382218691901
ACAP1	PVRIG	0.682698451071472
ACAP1	PYHIN1	0.768373020669648
ACAP1	RASAL3	0.695400413277846
ACAP1	RUNX3	0.613162151116944
ACAP1	S1PR4	0.834916222018845
ACAP1	SAMD3	0.709758652645151
ACAP1	SASH3	0.751955587021464
ACAP1	SCML4	0.786127275762233
ACAP1	SEPT1	0.792997012657354
ACAP1	SH2D1A	0.771672624084083
ACAP1	SIRPG	0.821796952795381
ACAP1	SIT1	0.840886590342652
ACAP1	SLA2	0.803929017515383
ACAP1	SLAMF1	0.848572234405668
ACAP1	SLAMF6	0.776821329281138
ACAP1	SNX20	0.808316497153678
ACAP1	SP140	0.69735600029931
ACAP1	SPIB	0.700252686593796
ACAP1	SPN	0.756049512758083
ACAP1	SPOCK2	0.846678523941911
ACAP1	STAT4	0.649522543212861
ACAP1	TBC1D10C	0.895997018413312
ACAP1	TBX21	0.847631135132646
ACAP1	TCL1A	0.670058365422804
ACAP1	TIGIT	0.751057657439865
ACAP1	TMC8	0.80609613602482
ACAP1	TNFRSF8	0.62313866680481
ACAP1	TRAF1	0.721716657169335
ACAP1	TRAF3IP3	0.763371092423431
ACAP1	UBASH3A	0.836135046306689
ACAP1	WNT10A	0.63145027139346
ACAP1	XCL2	0.677397212964722
ACAP1	ZAP70	0.825144042870382
ACAP1	ZNF831	0.756400626248323
ACBD7	hsa-mir-493.MIMAT0002813	0.239738564348742
ACBD7	hsa-mir-942.MIMAT0004985	0.258313043578364
ACE2	hsa-mir-190b.MIMAT0004929	0.252188703355148
ACE2	hsa-mir-342.MIMAT0004694	0.225217719143744
ACE2	hsa-mir-378c.MIMAT0016847	0.231662954073204
ACHE	hsa-mir-150.MIMAT0000451	0.262241485497862
ACHE	hsa-mir-150.MIMAT0004610	0.226489786051009
ACHE	hsa-mir-193b.MIMAT0002819	0.222693731185209
ACHE	hsa-mir-193b.MIMAT0004767	0.260445626334663
ACHE	hsa-mir-223.MIMAT0000280	0.256720081964854
ACHE	hsa-mir-223.MIMAT0004570	0.21720686340534
ACHE	hsa-mir-511.MIMAT0002808	0.247665958683727
ACN9	hsa-mir-365a.MIMAT0000710	0.216851432945957
ACO2	L3MBTL2	0.610153223624758
ACOT1	ACOT2	0.707746945024837
ACOT4	hsa-mir-10a.MIMAT0000253	0.213986404425181
ACOT4	hsa-mir-18a.MIMAT0000072	0.224436347728986
ACOX2	hsa-mir-29b-2.MIMAT0004515	0.256809299327128
ACSL4	GLIPR1	0.674451601019956
ACSL4	hsa-mir-141.MIMAT0000432	0.240088238849269
ACSL4	hsa-mir-146b.MIMAT0004766	0.219945260831276
ACSL4	KCTD12	0.618588581328821
ACSL4	ZEB2	0.642380837261775
ACSL5	hsa-mir-142.MIMAT0000433	0.225476737292282
ACSL5	hsa-mir-146a.MIMAT0000449	0.229415252139778
ACSL5	hsa-mir-150.MIMAT0000451	0.258146120771529
ACSL5	hsa-mir-150.MIMAT0004610	0.249304967968089
ACSL5	hsa-mir-223.MIMAT0004570	0.260953589703741
ACSM5	hsa-mir-139.MIMAT0004552	0.244913171360651
ACTA2	CNN1	0.643681683963323
ACTA2	hsa-mir-136.MIMAT0004606	0.224840703838649
ACTA2	hsa-mir-152.MIMAT0000438	0.252688032785942
ACTA2	hsa-mir-199a.MIMAT0000231	0.329650958654948
ACTA2	hsa-mir-199a.MIMAT0000232	0.293404246746444
ACTA2	hsa-mir-199b.MIMAT0000263	0.351481871607582
ACTA2	hsa-mir-199b.MIMAT0004563	0.292608485434546
ACTA2	hsa-mir-214.MIMAT0000271	0.25597468529295
ACTA2	hsa-mir-214.MIMAT0004564	0.334248530791502
ACTA2	hsa-mir-22.MIMAT0000077	0.218771045224569
ACTA2	hsa-mir-377.MIMAT0004689	0.228406520350193
ACTA2	hsa-mir-485.MIMAT0002176	0.231591004587499
ACTA2	hsa-mir-758.MIMAT0003879	0.279326610373389
ACTA2	TAGLN	0.780867768357192
ACTA2	TGFB1I1	0.632031623237957
ACTG2	hsa-mir-31.MIMAT0000089	0.232327767321119
ACTR2	LOC284441	0.668253872321321
ACTR3B	hsa-mir-22.MIMAT0004495	0.213233812804706
ACVR1	hsa-mir-127.MIMAT0004604	0.276992569057116
ACVR1	hsa-mir-134.MIMAT0000447	0.270455238785953
ACVR1	hsa-mir-152.MIMAT0000438	0.307584051389201
ACVR1	hsa-mir-154.MIMAT0000452	0.219965406687273
ACVR1	hsa-mir-196b.MIMAT0001080	0.26073918023634
ACVR1	hsa-mir-199a.MIMAT0000231	0.241009192266294
ACVR1	hsa-mir-199a.MIMAT0000232	0.338204313515567
ACVR1	hsa-mir-199b.MIMAT0000263	0.225968871774505
ACVR1	hsa-mir-199b.MIMAT0004563	0.33731070090311
ACVR1	hsa-mir-214.MIMAT0004564	0.304931993346112
ACVR1	hsa-mir-337.MIMAT0000754	0.26153925851738
ACVR1	hsa-mir-409.MIMAT0001638	0.22559185646941
ACVR1	hsa-mir-493.MIMAT0002813	0.257078390403665
ACVR1	hsa-mir-654.MIMAT0004814	0.223233352327998
ACVR1	hsa-mir-93.MIMAT0000093	0.242082678593013
ACVR2A	hsa-let-7c.MIMAT0000064	0.263879055792509
ACVR2A	hsa-mir-125b-2.MIMAT0004603	0.275726258108707
ACVR2A	hsa-mir-99a.MIMAT0000097	0.270496969487662
ACVRL1	CYGB	0.645068870047717
ACVRL1	GPR124	0.659691883522417
ACVRL1	GRAP	0.63882509367823
ACVRL1	hsa-mir-10b.MIMAT0004556	0.269114100372411
ACVRL1	hsa-mir-141.MIMAT0000432	0.277677528161029
ACVRL1	hsa-mir-381.MIMAT0000736	0.215334737787294
ACVRL1	hsa-mir-411.MIMAT0003329	0.227769047906846
ACVRL1	hsa-mir-432.MIMAT0002814	0.217616975473859
ACVRL1	hsa-mir-485.MIMAT0002176	0.229501591522624
ACVRL1	PECAM1	0.635850701939183
ACVRL1	ROBO4	0.658104677867763
ACVRL1	SH2D3C	0.713528805696097
ACVRL1	TIE1	0.627977989213333
ACVRL1	VWF	0.628589559841826
ACY3	hsa-mir-223.MIMAT0004570	0.238561470762607
ADA	hsa-let-7i.MIMAT0004585	0.259177876396539
ADAL	hsa-mir-130a.MIMAT0000425	0.235254672399602
ADAM12	ADAMTS2	0.646946751624619
ADAM12	ANGPTL2	0.629963795018793
ADAM12	BNC2	0.723683756108511
ADAM12	C14orf37	0.750109363218272
ADAM12	CDH11	0.729908825611715
ADAM12	COL1A2	0.79594981955069
ADAM12	COL3A1	0.8363811135478
ADAM12	COL5A2	0.789356368680677
ADAM12	COL6A3	0.824672054244156
ADAM12	CRISPLD2	0.614224125525951
ADAM12	CTSK	0.677250436013883
ADAM12	DACT1	0.778929449212297
ADAM12	FAP	0.815756073975583
ADAM12	FBN1	0.718399785878331
ADAM12	FSTL1	0.701700310246182
ADAM12	GLT8D2	0.713819481618345
ADAM12	GXYLT2	0.66725377447002
ADAM12	hsa-mir-127.MIMAT0004604	0.398696563116967
ADAM12	hsa-mir-134.MIMAT0000447	0.491265332435404
ADAM12	hsa-mir-154.MIMAT0000452	0.308102087686277
ADAM12	hsa-mir-199a.MIMAT0000232	0.452602556796924
ADAM12	hsa-mir-199b.MIMAT0004563	0.451842770227878
ADAM12	hsa-mir-299.MIMAT0002890	0.214597975053674
ADAM12	hsa-mir-323a.MIMAT0000755	0.332644057260279
ADAM12	hsa-mir-337.MIMAT0000754	0.399201648506616
ADAM12	hsa-mir-369.MIMAT0000721	0.316052505856688
ADAM12	hsa-mir-376c.MIMAT0000720	0.253745690225806
ADAM12	hsa-mir-377.MIMAT0004689	0.254567353352558
ADAM12	hsa-mir-379.MIMAT0000733	0.393130550902822
ADAM12	hsa-mir-382.MIMAT0000737	0.42698278392706
ADAM12	hsa-mir-409.MIMAT0001639	0.405487155577812
ADAM12	hsa-mir-411.MIMAT0003329	0.346043929477992
ADAM12	hsa-mir-485.MIMAT0002176	0.340342652230722
ADAM12	hsa-mir-493.MIMAT0003161	0.35701766503773
ADAM12	hsa-mir-655.MIMAT0003331	0.252505281092251
ADAM12	hsa-mir-758.MIMAT0003879	0.425464649778683
ADAM12	HTRA1	0.779385608951667
ADAM12	LOX	0.651099675939516
ADAM12	MAGEL2	0.704455975548687
ADAM12	MMP2	0.681332849832789
ADAM12	MXRA5	0.689830084094559
ADAM12	NAP1L3	0.623673970978455
ADAM12	NID1	0.656734759659938
ADAM12	OLFML1	0.643637075282186
ADAM12	POSTN	0.809354008737546
ADAM12	PRDM6	0.640887165938538
ADAM12	PRRX1	0.752151289622582
ADAM12	SFRP2	0.618631751020244
ADAM12	SGCD	0.625514438822791
ADAM12	SPARC	0.759307385470809
ADAM12	SPON1	0.745802467003966
ADAM12	ST6GAL2	0.610714429613257
ADAM12	THBS2	0.703815625125912
ADAM12	TIMP2	0.683428018856521
ADAM12	TSHZ3	0.764989955851796
ADAM12	VCAN	0.80582272797914
ADAM12	ZFPM2	0.622222030356927
ADAM19	hsa-mir-200c.MIMAT0000617	0.217566610833866
ADAM23	hsa-let-7c.MIMAT0000064	0.222639049576074
ADAM23	hsa-mir-10b.MIMAT0000254	0.221915237749881
ADAM23	hsa-mir-134.MIMAT0000447	0.218356616186907
ADAM23	hsa-mir-141.MIMAT0000432	0.222931164488036
ADAM23	hsa-mir-199b.MIMAT0000263	0.213566219428664
ADAM23	hsa-mir-337.MIMAT0000754	0.229454104862058
ADAM23	hsa-mir-379.MIMAT0000733	0.233438667380406
ADAM23	hsa-mir-3926.MIMAT0018201	0.222519613429803
ADAM23	hsa-mir-409.MIMAT0001638	0.237676492088435
ADAM23	hsa-mir-411.MIMAT0004813	0.2235499300651
ADAM23	hsa-mir-99a.MIMAT0000097	0.225715609584823
ADAM28	hsa-mir-146a.MIMAT0000449	0.252511037051107
ADAM33	hsa-let-7c.MIMAT0000064	0.410258845469773
ADAM33	hsa-mir-10b.MIMAT0004556	0.302469881945284
ADAM33	hsa-mir-125b-1.MIMAT0004592	0.221001479281426
ADAM33	hsa-mir-125b-2.MIMAT0004603	0.32226318546275
ADAM33	hsa-mir-134.MIMAT0000447	0.244180725596173
ADAM33	hsa-mir-199a.MIMAT0000231	0.246742127287274
ADAM33	hsa-mir-199b.MIMAT0000263	0.296000184190683
ADAM33	hsa-mir-199b.MIMAT0004563	0.213616584068657
ADAM33	hsa-mir-214.MIMAT0000271	0.24169559035992
ADAM33	hsa-mir-214.MIMAT0004564	0.227392032601751
ADAM33	hsa-mir-218.MIMAT0000275	0.230769341460747
ADAM33	hsa-mir-337.MIMAT0000754	0.300866847403775
ADAM33	hsa-mir-369.MIMAT0001621	0.289424001197239
ADAM33	hsa-mir-379.MIMAT0000733	0.262645841607524
ADAM33	hsa-mir-382.MIMAT0000737	0.262864568044068
ADAM33	hsa-mir-409.MIMAT0001638	0.21357917033609
ADAM33	hsa-mir-410.MIMAT0002171	0.221046087962563
ADAM33	hsa-mir-411.MIMAT0003329	0.312754341431967
ADAM33	hsa-mir-411.MIMAT0004813	0.247844393408276
ADAM33	hsa-mir-495.MIMAT0002817	0.273150466520465
ADAM33	hsa-mir-889.MIMAT0004921	0.231909021314316
ADAM33	hsa-mir-99a.MIMAT0000097	0.353266218853068
ADAM33	MFAP4	0.630984038726091
ADAM6	CD79A	0.708024670039659
ADAM6	FCRL5	0.740515618794357
ADAM6	hsa-mir-142.MIMAT0000434	0.327678103756914
ADAM6	hsa-mir-223.MIMAT0004570	0.281590141193671
ADAM6	IGJ	0.724852215756362
ADAM6	IRF4	0.652781854915301
ADAM6	LOC96610	0.805464419540329
ADAM6	MEI1	0.613142005260946
ADAM6	POU2AF1	0.747343624987769
ADAM6	TNFRSF17	0.812373009157731
ADAMDEC1	hsa-mir-142.MIMAT0000433	0.303766411677689
ADAMDEC1	hsa-mir-150.MIMAT0000451	0.350248657422597
ADAMDEC1	hsa-mir-150.MIMAT0004610	0.280086396942435
ADAMDEC1	hsa-mir-155.MIMAT0000646	0.387869604508067
ADAMDEC1	hsa-mir-3614.MIMAT0017993	0.245439841596012
ADAMTS10	hsa-mir-199a.MIMAT0000231	0.244890147525226
ADAMTS10	hsa-mir-199b.MIMAT0000263	0.270976153062458
ADAMTS10	hsa-mir-93.MIMAT0004509	0.221590026074494
ADAMTS12	C14orf37	0.668705715091549
ADAMTS12	COL5A2	0.638532978766268
ADAMTS12	COL6A3	0.63631981258598
ADAMTS12	FAP	0.629368053277155
ADAMTS12	FBN1	0.684854057663196
ADAMTS12	hsa-mir-377.MIMAT0004689	0.217234204209908
ADAMTS12	hsa-mir-410.MIMAT0002171	0.236778562506835
ADAMTS12	hsa-mir-493.MIMAT0002813	0.263702060057675
ADAMTS12	hsa-mir-654.MIMAT0003330	0.235450375000719
ADAMTS12	hsa-mir-758.MIMAT0003879	0.332835442892254
ADAMTS12	MXRA5	0.635023282853574
ADAMTS12	POSTN	0.614150737050532
ADAMTS14	BMP1	0.625371978841095
ADAMTS14	COL1A1	0.703848721889336
ADAMTS14	COL1A2	0.679640597929006
ADAMTS14	COL3A1	0.619902378937795
ADAMTS14	COL5A1	0.674257337408552
ADAMTS14	COL5A2	0.655078482499007
ADAMTS14	COL5A3	0.669051072622933
ADAMTS14	COL6A1	0.632374102789913
ADAMTS14	hsa-mir-154.MIMAT0000452	0.215674339359822
ADAMTS14	MMP14	0.61764460407637
ADAMTS14	SPARC	0.619328222041869
ADAMTS15	hsa-mir-190b.MIMAT0004929	0.23636988942803
ADAMTS15	hsa-mir-342.MIMAT0004694	0.220628780945474
ADAMTS16	ASPN	0.714107279561166
ADAMTS16	C14orf37	0.612530434632453
ADAMTS16	CDH11	0.645471787167665
ADAMTS16	COL1A1	0.631127937697501
ADAMTS16	COL1A2	0.633575659201188
ADAMTS16	COL3A1	0.621794650411839
ADAMTS16	COL5A2	0.645906362061324
ADAMTS16	FBN1	0.633922455722287
ADAMTS16	hsa-mir-196b.MIMAT0001080	0.313629247178141
ADAMTS16	hsa-mir-199a.MIMAT0000231	0.449468437199611
ADAMTS16	hsa-mir-199b.MIMAT0000263	0.390592173047147
ADAMTS16	hsa-mir-214.MIMAT0000271	0.321031410267479
ADAMTS16	hsa-mir-214.MIMAT0004564	0.456605826181554
