hs5 64444563 64777747 hs14 101039690 101039755 w=0.214831091387359
hs5 64444563 64777747 hs14 101054306 101054381 w=0.371522681355874
hs5 64444563 64777747 hs14 101065300 101065378 w=0.362785135811849
hs5 64444563 64777747 hs14 100869060 100869148 w=0.357937179465041
hs5 64444563 64777747 hs14 100869060 100869148 w=0.311441982812707
hs5 64444563 64777747 hs14 101047901 101047979 w=0.267010297410394
hs19 1505017 1513603 hs14 100882979 100883075 w=0.229149039042669
hs19 1505017 1513603 hs14 101022066 101022132 w=0.239771661112166
hs19 1505017 1513603 hs14 101054306 101054381 w=0.298350054393811
hs19 1505017 1513603 hs14 101065300 101065378 w=0.227720122256566
hs19 1505017 1513603 hs14 101065912 101065991 w=0.229392228304352
hs19 1505017 1513603 hs14 100881007 100881120 w=0.23081251115217
hs19 1505017 1513603 hs14 101026020 101026107 w=0.213594999222946
hs7 45613739 45762715 hs14 100109655 100109753 w=0.227248133630341
hs10 112836790 112840658 hs14 101054306 101054381 w=0.241088336700569
hs7 44143960 44154161 hs14 101023794 101023856 w=0.232844364628482
hs7 44143960 44154161 hs14 101065598 101065667 w=0.218264520845205
hs7 44143960 44154161 hs14 101039690 101039755 w=0.234043043060328
hs7 44143960 44154161 hs14 101055419 101055491 w=0.301042404148895
hs11 43946892 43965888 hs14 100882979 100883075 w=0.231388107037811
hs11 43946892 43965888 hs14 100884702 100884783 w=0.215008087122193
hs11 43946892 43965888 hs14 101045920 101045994 w=0.247520620722603
hs2 27265232 27293490 hs14 101022066 101022132 w=0.215580805028406
hs3 148415571 148460795 hs14 101065598 101065667 w=0.230133308007114
hs3 148415571 148460795 hs14 101023325 101023420 w=0.24591614719138
hs11 62201016 62323707 hs14 101065912 101065991 w=0.231838510818325
hs6 151561134 151679692 hs14 100882979 100883075 w=0.312240622104033
hs6 151561134 151679692 hs14 101054687 101054759 w=0.342073756856786
hs6 151561134 151679692 hs14 100874493 100874585 w=0.435887252277921
hs6 151561134 151679692 hs14 101065598 101065667 w=0.357443605993104
hs6 151561134 151679692 hs14 101039690 101039755 w=0.235234526543604
hs6 151561134 151679692 hs14 101062050 101062118 w=0.217688924959564
hs6 151561134 151679692 hs14 101022066 101022132 w=0.344787691457581
hs6 151561134 151679692 hs14 101045920 101045994 w=0.279820183845326
hs6 151561134 151679692 hs14 101065912 101065991 w=0.289183689914984
hs6 151561134 151679692 hs14 101023325 101023420 w=0.339846200779357
hs6 151561134 151679692 hs14 101023325 101023420 w=0.288199420950539
hs6 151561134 151679692 hs14 100881007 100881120 w=0.252685154806513
hs6 151561134 151679692 hs14 100884483 100884576 w=0.248323576983072
hs6 151561134 151679692 hs14 101040219 101040299 w=0.269141441176978
hs6 151561134 151679692 hs14 101026020 101026107 w=0.298324152578957
hs1 243651535 244014381 hs14 100874493 100874585 w=0.231496031266369
hs15 58245622 58790065 hs14 101560287 101560422 w=0.213207910989852
hs15 58245622 58790065 hs14 101065300 101065378 w=0.22017837716496
hs15 58245622 58790065 hs14 101023325 101023420 w=0.227358935838327
hs12 105413568 105478355 hs14 100882979 100883075 w=0.257176241704224
hs12 105413568 105478355 hs14 101054687 101054759 w=0.274255610620895
hs12 105413568 105478355 hs14 100874493 100874585 w=0.264758278507825
hs11 94439597 94609918 hs14 100874493 100874585 w=0.244254114071593
hs11 94439597 94609918 hs14 101065912 101065991 w=0.236417376088596
hs11 94439597 94609918 hs14 101026020 101026107 w=0.215032549947333
hs11 10329860 10529126 hs14 100307859 100307956 w=0.215559220182694
hs7 38423305 38671167 hs14 100882979 100883075 w=0.24234457472098
hs7 38423305 38671167 hs14 100882979 100883075 w=0.25303482930704
hs7 38423305 38671167 hs14 101054687 101054759 w=0.323286307149476
hs7 38423305 38671167 hs14 101025732 101025817 w=0.235499300650999
hs7 38423305 38671167 hs14 100874493 100874585 w=0.330727322961095
hs7 38423305 38671167 hs14 101039690 101039755 w=0.242043825870733
hs7 38423305 38671167 hs14 101022066 101022132 w=0.266477871216177
hs7 38423305 38671167 hs14 101054306 101054381 w=0.25648696563117
hs7 38423305 38671167 hs14 101065300 101065378 w=0.306044332395112
hs7 38423305 38671167 hs14 101065912 101065991 w=0.214570634249106
hs7 38423305 38671167 hs14 101023325 101023420 w=0.263851714987941
hs7 38423305 38671167 hs14 100881007 100881120 w=0.241843806300473
hs7 38423305 38671167 hs14 101040219 101040299 w=0.232746513327923
hs7 38423305 38671167 hs14 101026020 101026107 w=0.280853378460051
hs1 178818840 178840187 hs14 100874493 100874585 w=0.255692643308986
hs1 178818840 178840187 hs14 101065912 101065991 w=0.212733044384199
hs1 178818840 178840187 hs14 101033755 101033836 w=0.230667173191046
hs9 129849611 129885162 hs14 101059755 101059838 w=0.299050842384579
hs9 129849611 129885162 hs14 100874493 100874585 w=0.373518560089333
hs9 129849611 129885162 hs14 101040782 101040849 w=0.232511958004524
hs9 129849611 129885162 hs14 101039690 101039755 w=0.264572648834706
hs9 129849611 129885162 hs14 101062050 101062118 w=0.29136088135242
hs9 129849611 129885162 hs14 101022066 101022132 w=0.293784140030967
hs9 129849611 129885162 hs14 101065300 101065378 w=0.282260710400442
hs9 129849611 129885162 hs14 100881007 100881120 w=0.239236356938521
hs9 129849611 129885162 hs14 101055419 101055491 w=0.369749846028101
hs9 129849611 129885162 hs14 101040219 101040299 w=0.256219313544347
hs9 129849611 129885162 hs14 101049550 101049646 w=0.236404425181169
hs9 129849611 129885162 hs14 101047901 101047979 w=0.222326788808114
hs4 113739265 114304896 hs14 100874493 100874585 w=0.238846390725999
hs4 113739265 114304896 hs14 101023325 101023420 w=0.216455710774579
hs4 113739265 114304896 hs14 101033755 101033836 w=0.238830561839144
hs11 82904781 82971736 hs14 100109655 100109753 w=0.230982311938434
hs11 82904781 82971736 hs14 100109655 100109753 w=0.246281650578762
hs11 82904781 82971736 hs14 101054306 101054381 w=0.215387980406716
hs4 125585207 125633887 hs14 101054687 101054759 w=0.212758946199053
hs12 45609770 45834187 hs14 100881007 100881120 w=0.23709945721308
hs1 150190717 150208504 hs14 101054687 101054759 w=0.221758387871043
hs1 150190717 150208504 hs14 100874493 100874585 w=0.224478078430695
hs1 150190717 150208504 hs14 101054306 101054381 w=0.217120524022494
hs1 150190717 150208504 hs14 100869060 100869148 w=0.249915099606868
hs2 69240310 69476459 hs14 101039690 101039755 w=0.227741707102278
hs2 69240310 69476459 hs14 101062050 101062118 w=0.231144917776128
hs2 69240310 69476459 hs14 100869060 100869148 w=0.269263755302677
hs17 41003201 41010147 hs14 100874493 100874585 w=0.299164522571993
hs17 41003201 41010147 hs14 101045920 101045994 w=0.23508918858248
hs17 41003201 41010147 hs14 101023325 101023420 w=0.218307690536628
hs17 41003201 41010147 hs14 100884483 100884576 w=0.254607645064553
hs17 41003201 41010147 hs14 101055419 101055491 w=0.220326593105512
hs17 41003201 41010147 hs14 101046455 101046538 w=0.239611933253901
hs17 41003201 41010147 hs14 101033755 101033836 w=0.24141498736567
hs3 195295573 195311076 hs14 101045920 101045994 w=0.219565367546753
hs11 46698630 46722165 hs14 100882979 100883075 w=0.279444607529945
hs11 46698630 46722165 hs14 101054687 101054759 w=0.307255961734386
hs11 46698630 46722165 hs14 100874493 100874585 w=0.297007476990554
hs11 46698630 46722165 hs14 101065598 101065667 w=0.21580672641352
hs11 46698630 46722165 hs14 100911139 100911213 w=0.230959288103009
hs11 46698630 46722165 hs14 101039690 101039755 w=0.219667535816454
hs11 46698630 46722165 hs14 101062050 101062118 w=0.221725291107619
hs11 46698630 46722165 hs14 101022066 101022132 w=0.287938963812287
hs11 46698630 46722165 hs14 101054306 101054381 w=0.315279768380216
hs11 46698630 46722165 hs14 101065300 101065378 w=0.266997346502967
hs11 46698630 46722165 hs14 101065912 101065991 w=0.260592403285501
hs11 46698630 46722165 hs14 101023325 101023420 w=0.248825784393293
hs11 46698630 46722165 hs14 100881007 100881120 w=0.231032676578428
hs11 46698630 46722165 hs14 100884483 100884576 w=0.266467798288178
hs11 46698630 46722165 hs14 101046455 101046538 w=0.315239476668221
hs11 46698630 46722165 hs14 100869060 100869148 w=0.297819067189308
hs11 46698630 46722165 hs14 101033755 101033836 w=0.255574646152429
hs11 46698630 46722165 hs14 101040219 101040299 w=0.246391013797033
hs11 46698630 46722165 hs14 101026020 101026107 w=0.315347400896778
hs15 32907345 32932150 hs14 101054306 101054381 w=0.234844560331083
hs15 32907345 32932150 hs14 100869060 100869148 w=0.254057950993766
hs11 110447766 110583912 hs14 100882979 100883075 w=0.263135098110319
hs11 110447766 110583912 hs14 100882979 100883075 w=0.24478654026581
hs11 110447766 110583912 hs14 101054687 101054759 w=0.314938727817974
hs11 110447766 110583912 hs14 100874493 100874585 w=0.344278289098789
hs11 110447766 110583912 hs14 101065598 101065667 w=0.258606597480041
hs11 110447766 110583912 hs14 101022066 101022132 w=0.302613780916694
hs11 110447766 110583912 hs14 101045920 101045994 w=0.227534492583447
hs11 110447766 110583912 hs14 101054306 101054381 w=0.285463901504032
hs11 110447766 110583912 hs14 101065300 101065378 w=0.291434269827839
hs11 110447766 110583912 hs14 101023325 101023420 w=0.301835287481365
hs11 110447766 110583912 hs14 101033755 101033836 w=0.311406008069854
hs11 110447766 110583912 hs14 101047321 101047398 w=0.219736607322731
hs11 110447766 110583912 hs14 101026020 101026107 w=0.254895443007373
hs18 6729717 6915715 hs14 100882979 100883075 w=0.227990652322817
hs18 6729717 6915715 hs14 101054687 101054759 w=0.264601428628988
hs18 6729717 6915715 hs14 100874493 100874585 w=0.257361871377343
hs18 6729717 6915715 hs14 101054306 101054381 w=0.234319329085436
hsX 11136239 11683821 hs14 100874493 100874585 w=0.249879124864015
hs17 8213559 8225829 hs14 101033755 101033836 w=0.221614488899633
hs5 53179775 53606412 hs14 101049550 101049646 w=0.24019760206754
hs17 79648204 79650954 hs14 100869060 100869148 w=0.218886164401697
hs2 232063260 232239548 hs14 100869060 100869148 w=0.216025452850063
hsX 2852699 2886286 hs14 101054687 101054759 w=0.250100729279987
hsX 2852699 2886286 hs14 101065300 101065378 w=0.252500964123108
hsX 2852699 2886286 hs14 100869060 100869148 w=0.217022672721935
hs11 122943035 123065989 hs14 100882979 100883075 w=0.248952415488134
hs11 122943035 123065989 hs14 101054687 101054759 w=0.282282295246154
hs11 122943035 123065989 hs14 100874493 100874585 w=0.307523613821208
hs11 122943035 123065989 hs14 101022066 101022132 w=0.215239764466164
hs11 122943035 123065989 hs14 101065300 101065378 w=0.287167665325528
hs7 97481430 97501854 hs14 100874493 100874585 w=0.215569293110693
hs17 3375668 3406713 hs14 100874493 100874585 w=0.213959063620613
hs17 3375668 3406713 hs14 100884483 100884576 w=0.289524730477227
hs1 197053258 197115824 hs14 100874493 100874585 w=0.222487955656093
hs1 197053258 197115824 hs14 101046455 101046538 w=0.252735519446507
hs1 197053258 197115824 hs14 100869060 100869148 w=0.259657059971335
hs1 197053258 197115824 hs14 101040219 101040299 w=0.222358446581824
hs9 95218487 95244788 hs14 101062050 101062118 w=0.227133014453213
hs9 95218487 95244788 hs14 101065300 101065378 w=0.390839679277973
hs9 95218487 95244788 hs14 100869060 100869148 w=0.313360156101604
hs9 95218487 95244788 hs14 101026020 101026107 w=0.339908077337063
hs18 31158579 31331156 hs14 101065912 101065991 w=0.221070550787703
hs18 31158579 31331156 hs14 101026020 101026107 w=0.215695924205534
hs5 81575281 81682796 hs14 100109655 100109753 w=0.21839259092976
hs5 81575281 81682796 hs14 100109655 100109753 w=0.25952898988678
hs1 154298029 154323783 hs14 100874493 100874585 w=0.255699838257556
hs1 154298029 154323783 hs14 101033755 101033836 w=0.220510783788917
hs20 54944445 54967393 hs14 101054306 101054381 w=0.227743146091992
hs17 8108056 8113918 hs14 101054306 101054381 w=0.226294083449892
hs12 63539014 63544722 hs14 100884483 100884576 w=0.217470198523021
hs12 63539014 63544722 hs14 101055419 101055491 w=0.213872724237767
hs12 63539014 63544722 hs14 101033755 101033836 w=0.216022574870635
hs19 41725108 41767671 hs14 101065598 101065667 w=0.256941686380826
hs19 41725108 41767671 hs14 101055419 101055491 w=0.283325562788877
hs17 6926339 6933609 hs14 100884483 100884576 w=0.217766630404126
hs16 66461200 66527432 hs14 100882979 100883075 w=0.238570104700892
hs16 66461200 66527432 hs14 100884702 100884783 w=0.245409622812016
hs16 66461200 66527432 hs14 101039690 101039755 w=0.228795047573
hsX 152760397 152775012 hs14 100882979 100883075 w=0.279057519296852
hsX 152760397 152775012 hs14 100884702 100884783 w=0.21814364570922
hsX 152760397 152775012 hs14 101065598 101065667 w=0.236784318465692
hsX 152760397 152775012 hs14 101065598 101065667 w=0.216871578801955
hsX 152760397 152775012 hs14 101039690 101039755 w=0.288874307126453
hsX 152760397 152775012 hs14 101062050 101062118 w=0.265695060811705
hsX 152760397 152775012 hs14 101045920 101045994 w=0.213095669792152
hsX 152760397 152775012 hs14 101065912 101065991 w=0.243061191598602
hsX 152760397 152775012 hs14 101023325 101023420 w=0.261248582595132
hsX 152760397 152775012 hs14 100881007 100881120 w=0.225119867843185
hsX 152760397 152775012 hs14 101055419 101055491 w=0.29663046168546
hsX 152760397 152775012 hs14 100869060 100869148 w=0.300128645680441
hs8 65492814 65496181 hs14 101023325 101023420 w=0.227547443490874
hs12 26272959 26278060 hs14 100882979 100883075 w=0.219745241261015
hs12 26272959 26278060 hs14 100874493 100874585 w=0.249266115245808
hs5 78365540 78385289 hs14 100882979 100883075 w=0.238313964531782
hs5 78365540 78385289 hs14 100882979 100883075 w=0.26945082396551
hs5 78365540 78385289 hs14 101054687 101054759 w=0.286790650020434
hs5 78365540 78385289 hs14 100884702 100884783 w=0.227741707102278
hs5 78365540 78385289 hs14 101059755 101059838 w=0.261796837676204
hs5 78365540 78385289 hs14 100874493 100874585 w=0.347354849107539
hs5 78365540 78385289 hs14 100911139 100911213 w=0.244750565522958
hs5 78365540 78385289 hs14 101054306 101054381 w=0.258154754709813
hs5 78365540 78385289 hs14 101065300 101065378 w=0.2786848209609
hs5 78365540 78385289 hs14 101023325 101023420 w=0.266905251161265
hs5 78365540 78385289 hs14 101055419 101055491 w=0.288390806582515
hs5 78365540 78385289 hs14 101026020 101026107 w=0.27038760626939
hs10 60272900 60591195 hs14 100874493 100874585 w=0.37830320088872
hs10 60272900 60591195 hs14 101022066 101022132 w=0.281400194551409
hs10 60272900 60591195 hs14 101023325 101023420 w=0.272616601336534
hs10 60272900 60591195 hs14 101047321 101047398 w=0.231432715718948
hs10 60272900 60591195 hs14 101040219 101040299 w=0.226581881392712
hs10 60272900 60591195 hs14 101026020 101026107 w=0.274147686392338
hs17 76210267 76221717 hs14 101054306 101054381 w=0.218408419816615
hs15 91260558 91358859 hs14 101054306 101054381 w=0.212851041540755
hs15 91260558 91358859 hs14 100869060 100869148 w=0.227135892432641
hs10 97951458 98031344 hs14 101049550 101049646 w=0.229403740222065
hs8 22022249 22069839 hs14 101055419 101055491 w=0.279732405472766
hs7 33944523 34195484 hs14 101022066 101022132 w=0.213751849101783
hs9 16409501 16870841 hs14 101054687 101054759 w=0.439818572176846
hs9 16409501 16870841 hs14 101023794 101023856 w=0.22252536938866
hs9 16409501 16870841 hs14 100874493 100874585 w=0.434177732497568
hs9 16409501 16870841 hs14 101065598 101065667 w=0.31386380250154
hs9 16409501 16870841 hs14 101039690 101039755 w=0.314908509033977
hs9 16409501 16870841 hs14 101062050 101062118 w=0.232484617199956
hs9 16409501 16870841 hs14 101022066 101022132 w=0.381889163256261
hs9 16409501 16870841 hs14 101054306 101054381 w=0.453804113208199
hs9 16409501 16870841 hs14 101065300 101065378 w=0.354506627986623
hs9 16409501 16870841 hs14 101065912 101065991 w=0.283027691918058
hs9 16409501 16870841 hs14 101023325 101023420 w=0.329353087784129
hs9 16409501 16870841 hs14 101023325 101023420 w=0.284945865206956
hs9 16409501 16870841 hs14 101046455 101046538 w=0.320150748562449
hs9 16409501 16870841 hs14 100869060 100869148 w=0.374013572550983
hs9 16409501 16870841 hs14 100869060 100869148 w=0.277153735905096
hs9 16409501 16870841 hs14 101049550 101049646 w=0.275402485423034
hs9 16409501 16870841 hs14 101026020 101026107 w=0.363321878975209
hs12 107712190 108053419 hs14 101065300 101065378 w=0.221325251967099
hs1 45274154 45281257 hs14 100882979 100883075 w=0.220679145585467
hs1 45274154 45281257 hs14 101054687 101054759 w=0.236192893693196
hs1 45274154 45281257 hs14 100874493 100874585 w=0.244513132220131
hs1 45274154 45281257 hs14 101062050 101062118 w=0.221936822595592
hs1 45274154 45281257 hs14 101065300 101065378 w=0.231055700413853
hs5 72794233 72801460 hs14 100109655 100109753 w=0.24931935786523
hs10 103113820 103317078 hs14 100109655 100109753 w=0.22193250562645
hs2 111395275 111435691 hs14 101054306 101054381 w=0.214583585156533
hs2 111395275 111435691 hs14 100869060 100869148 w=0.219264618696506
hs15 40453224 40513337 hs14 100869060 100869148 w=0.212957526779599
hs10 104503727 104576021 hs14 101046455 101046538 w=0.215144791145033
hs10 50222290 50323554 hs14 101054687 101054759 w=0.473594538746237
hs10 50222290 50323554 hs14 100874493 100874585 w=0.455814381838799
hs10 50222290 50323554 hs14 101065598 101065667 w=0.31443220343861
hs10 50222290 50323554 hs14 101039690 101039755 w=0.224151427765594
hs10 50222290 50323554 hs14 101062050 101062118 w=0.263140854069175
hs10 50222290 50323554 hs14 101022066 101022132 w=0.378401052189279
hs10 50222290 50323554 hs14 101054306 101054381 w=0.414145556687561
hs10 50222290 50323554 hs14 101023325 101023420 w=0.352132294958356
hs10 50222290 50323554 hs14 101023325 101023420 w=0.25206638922945
hs10 50222290 50323554 hs14 100884483 100884576 w=0.301387761680279
hs10 50222290 50323554 hs14 100869060 100869148 w=0.229081406526106
hs10 50222290 50323554 hs14 101049550 101049646 w=0.249197043739531
hs10 50222290 50323554 hs14 101026020 101026107 w=0.396230134746997
hs11 33563618 33695648 hs14 100874493 100874585 w=0.229336107705502
hs11 93211638 93276674 hs14 100109655 100109753 w=0.223221840410285
hs12 48577366 48579709 hs14 101054687 101054759 w=0.23018079466768
hs12 48577366 48579709 hs14 100874493 100874585 w=0.227298498270334
hs12 48577366 48579709 hs14 101065598 101065667 w=0.294461904186309
hs13 31480328 31499709 hs14 100882979 100883075 w=0.213655436790938
hs13 31480328 31499709 hs14 100874493 100874585 w=0.299258056903409
hs13 31480328 31499709 hs14 101022066 101022132 w=0.228245353502213
hs13 31480328 31499709 hs14 101045920 101045994 w=0.264677695083836
hs13 31480328 31499709 hs14 101023325 101023420 w=0.254715569293111
hs13 31480328 31499709 hs14 100881007 100881120 w=0.22559185646941
hs13 31480328 31499709 hs14 101055419 101055491 w=0.217478832461306
hs13 31480328 31499709 hs14 101046455 101046538 w=0.226731536322978
hs14 77843032 77857840 hs14 100109655 100109753 w=0.219994186481555
hs14 58466453 58764857 hs14 101054687 101054759 w=0.477803583659984
hs14 58466453 58764857 hs14 100874493 100874585 w=0.413355551334519
hs14 58466453 58764857 hs14 101039690 101039755 w=0.251744055533491
hs14 58466453 58764857 hs14 101062050 101062118 w=0.247791150788854
hs14 58466453 58764857 hs14 101054306 101054381 w=0.379760897469105
hs14 58466453 58764857 hs14 101026020 101026107 w=0.406916072363915
hs14 105452112 105476819 hs14 100109655 100109753 w=0.215244081435306
hs14 105452112 105476819 hs14 100109655 100109753 w=0.285865379634266
hs15 90443159 90456188 hs14 100869060 100869148 w=0.230415349991078
hs15 74032141 74045088 hs14 101054306 101054381 w=0.218051550367518
hs17 21142183 21156722 hs14 100884483 100884576 w=0.216301738875171
hs17 21428051 21477722 hs14 101022066 101022132 w=0.223619001571377
hs17 42219274 42239844 hs14 100869060 100869148 w=0.224043503537037
hs17 1614805 1620468 hs14 101054687 101054759 w=0.228560492249601
hs17 1614805 1620468 hs14 101022066 101022132 w=0.214920308749633
hs17 1614805 1620468 hs14 101055419 101055491 w=0.235305037039595
hs17 1614805 1620468 hs14 101026020 101026107 w=0.23480858558823
hs5 34019553 34043937 hs14 101023794 101023856 w=0.214166278139444
hs5 34019553 34043937 hs14 101065598 101065667 w=0.246090264946786
hs5 34019553 34043937 hs14 100911139 100911213 w=0.337244507376261
hs5 34019553 34043937 hs14 101039690 101039755 w=0.239763027173882
hs5 34019553 34043937 hs14 101062050 101062118 w=0.235161138068185
